Ygrowth,Igrowth,Cgrowth,N,wgrowth,RB,pi,sigma2,TOP10Wshare,TOP10Ishare,tauprog
0.0006483466267199634,-0.010316298513301637,0.00394459881112099,0.019386310100204973,-0.0007287473951429657,0.0072968107570399,0.0020887011986008737,-0.03610981714389805,NaN,NaN,NaN
0.009104290718865414,0.05548332625386097,-0.005268590602436653,0.02692353004690773,0.0005395972439006624,0.007772127097202333,0.002478835963649218,-0.4203067631892239,-0.0739186794347913,-0.10363859619406246,-0.036701814138892175
-0.006483683706078004,-0.059615944160762005,0.010154609431625737,0.02511833319681145,0.0061394065028576965,0.00795236041791577,0.00234243192068,-1.563932436392097,NaN,NaN,NaN
0.0020828464949757975,0.013154196213061008,-1.8024089894833062e-6,0.03637188473137609,-0.001014851770755738,0.007329598448543664,0.004222224114182983,-2.10126003079594,NaN,NaN,NaN
-0.0030342657780615522,-0.004859793942121561,0.0015093105819700345,0.03634541411005632,-0.002920480136096988,0.008541987905086913,0.006426892755124137,-1.939296261431048,NaN,NaN,NaN
0.0072422761417454285,0.004766681030749164,0.0039910112783060545,0.044830998723869975,-0.004460729180608598,0.010570270040844213,0.003139077222275511,-1.2813657301087353,-0.05479522032456369,-0.056960848981587375,-0.14912011881278087
0.001391339266596724,0.02300547488461556,-0.002696742851541735,0.05211541077861792,-0.010902846386158533,0.011762418335022916,0.004911414056115327,-0.9116927627740026,NaN,NaN,NaN
-0.0020847788928473176,-0.02007304389958177,-0.0026515376183441144,0.053306557674133614,-0.009831681755216943,0.014142459723584935,0.005138306602873222,-0.5271108387845089,NaN,NaN,NaN
-0.0022041030085413593,-0.019380547520300176,0.0023402699437499383,0.05292582242536348,-0.0016899710994034045,0.014834216854905637,0.001810268750316802,-0.040899224971579606,NaN,NaN,NaN
-0.003925725833587869,-0.01777657129826961,-0.0029565788275979013,0.05032426761354447,0.0038200815579376535,0.013262830414307963,0.001636728368653629,0.6563977286514318,-0.05385640003968012,-0.068749811758129,-0.24827485863099108
0.004439661654754389,-0.00045164481710015074,0.0010949566789421258,0.05061327036887864,0.004977002500913357,0.012113259746066966,0.005271839958535907,1.5309769798064226,NaN,NaN,NaN
-0.00694338240361715,-0.010021833013579074,-0.0042216034846592546,0.04361520797646268,0.004812163854186518,0.011223677994830174,0.0056824888508415945,0.004421372885703434,NaN,NaN,NaN
-0.005495051066916957,-0.029889979070548925,-0.003304817890678137,0.035879839378686995,0.001217155233917282,0.011207347998259221,0.003063251164136461,0.14242977250280564,NaN,NaN,NaN
-0.015510279718876653,-0.06788161376387249,-0.014902456376456243,0.028968381940708277,-0.0032076506264739524,0.011003200537757024,0.0019593417731343273,0.4662685062298486,-0.05182530802044516,-0.06952350618743941,-0.22811353471100482
-0.017050382082859153,-0.04413215723589216,-0.011016660959892156,0.01650955741767479,-0.007272814412698132,0.009981837624123677,0.00428205696604227,-0.10811937492805601,NaN,NaN,NaN
-0.0032904797535657903,-0.010313137151032782,0.0010114849673931378,0.007607167826340522,0.008388548632272268,0.0067474570537402745,0.0018498887039990926,0.21847163675284165,NaN,NaN,NaN
-0.002407886599393073,0.0093167832397265,-0.0022651659638176294,0.003838759427487126,0.0007338343485480503,0.005360431672049344,0.002332976131368448,0.3745173954192662,NaN,NaN,NaN
-0.003276559045791728,0.02454886171719027,-0.007748480506241641,-0.000454274430351731,0.0040263384009039775,0.004818230321336195,0.00044974554109504863,0.5742859766496213,-0.05120118567220949,-0.08067941381754118,-0.18379652617682707
0.004405588802214965,-0.028942507696480227,0.011312006821438424,-0.008969932823984728,0.01867969696410508,0.002778235865464008,-0.0017544150699874798,0.5100835946261553,NaN,NaN,NaN
0.005563225053050168,0.04472561385734773,-0.00047331215715860214,-0.0076867158087674525,-6.693553742427973e-5,0.0008165782131827684,0.0005372601213718305,0.13754621141137502,NaN,NaN,NaN
0.0035654525919530545,-0.002383265804822633,0.003414710188359614,-0.008611765266492988,0.0030869306514189443,0.00018935505798976446,-0.0005800197425520175,0.6673104501752158,NaN,NaN,NaN
0.004515657903761948,0.019754542105970593,0.004599322451020925,-0.004806624356453071,-0.004805300293358645,-0.0010828046456907263,0.0013896247464273877,0.4219593603343448,-0.029446104126561456,-0.05238534532046912,-0.18526169212475407
-0.004189012093541734,0.012994102752169378,-0.0034262787261786012,0.001403766756135738,-0.01634585873260998,-0.0016285117633475388,0.0001335807311056321,-0.02100644848544242,NaN,NaN,NaN
-0.00027531378516189135,-0.004582677121438129,0.0017925090667022733,0.010016208924832348,-0.0018147175096348733,-0.001620241251444103,0.0004774809091275152,-0.0769073485939682,NaN,NaN,NaN
-0.0016684846955466025,-0.017138266265321014,0.003795298678061741,0.013342421687618788,-0.008913379562029273,-0.0017194919090611728,0.00045795056703728035,0.32071377384942945,NaN,NaN,NaN
0.006949615264501873,0.040877929635411356,0.001440500466672788,0.020167838664226778,-0.0015181390293690544,-0.0015706196164011624,-2.474059361396927e-5,0.12405146227954145,-0.02609397543530212,-0.061045613405141363,-0.11018455140422612
0.0033837386637347467,0.02702188987171271,0.004082185891068811,0.02374153792374223,-0.013897376668941103,-0.0017443061127127776,-0.0006842427468136229,-0.4653437543459784,NaN,NaN,NaN
0.007495284090486486,0.03763702219571473,0.00042864367279506904,0.03714386371876621,0.00016782972664623362,-0.0011902688622767218,-0.0006457555001706076,-0.11653392212065228,NaN,NaN,NaN
-0.000618232790613028,-0.02685893276256214,0.00025455751355853845,0.04610895699165507,-0.009350721310943905,0.0006102982244980282,0.00025953660558180117,0.09949576497946833,NaN,NaN,NaN
0.004681756935662073,0.02990035877033835,0.003389526154473764,0.04760672714958414,-0.0009856703406006706,0.0019627195943764473,-6.043821267294122e-5,-0.495064250983126,-0.025181705340103888,-0.05951187077319264,-0.04078597235433001
-0.003336282497011801,-1.2825521240721754e-6,-0.0049022158428385434,0.049616311837360705,-0.002869252589401201,0.003642451232324165,-4.4305007726740814e-5,-1.334317073930027,NaN,NaN,NaN
-0.003800222446621383,-0.03145443494468038,0.0013210142611536288,0.04541509595104376,9.949263910045579e-5,0.005229015913467881,-0.0006723744140455061,-1.2578815621561876,NaN,NaN,NaN
-0.003479381364363,-0.016468140741321427,0.0015709906192272957,0.05402323208711213,-0.002839303667979871,0.005746365616444935,-0.0005461569993931541,-0.414047185607048,NaN,NaN,NaN
-0.0012097746418347054,0.014009567894505347,-0.0005127304543440583,0.05373987374038869,-8.565447389937255e-5,0.005196159275191873,-0.0006591844132676876,-0.23581492643645952,-0.02033027071855198,-0.040535969314187015,-0.016857886288247137
0.0024393426385615914,0.005376412716990396,0.0016733276678163808,0.05284918858362975,0.002640658740764006,0.005007212652050699,-0.0006673740946123267,0.006023641526151202,NaN,NaN,NaN
0.009567109403737938,0.036340240285745104,0.003160305999641587,0.05926276965260424,0.0018450742764687211,0.004127730421314427,-0.0013221396398527922,0.511404518994178,NaN,NaN,NaN
0.0038895144372410474,0.033796157095104626,-0.0015291851083739441,0.06465498756523402,0.0010035417572755545,0.003831655874160636,-0.0021886455912067497,0.2846312200132166,NaN,NaN,NaN
-0.000319468870069407,-0.011991078047198135,0.00032240282225051015,0.07300380516211469,-0.002909538167744048,0.003987928364351944,-0.00014226268420642826,0.9100119902619648,-0.01459959600956695,-0.01823021179988893,-0.038230100911020415
0.0012048757453120163,0.009288474147164815,0.0028377747788927085,0.07845390941962371,0.0020786950145953264,0.003922132397620974,0.0004962416612011473,0.6331603633741221,NaN,NaN,NaN
0.00605311736794144,0.048831378399985845,-0.0031871506373966976,0.08024207811469619,0.0037873597758337585,0.00391390759738071,-0.003478525402708498,0.6563732810391327,NaN,NaN,NaN
0.006045614432797152,0.0030349685901684843,0.009187325254322552,0.08309999124453782,0.002266974158904904,0.0045223601732974576,-0.0011042925220083426,0.2710213968944508,NaN,NaN,NaN
0.003094687807768658,0.003767771543706099,0.004123277027620852,0.0847316471457038,0.011264975545793959,0.004547019362751092,-0.0021414000099150947,0.43063134810535697,-0.004425959487228848,-0.0007370543523715911,0.040688210702434
0.0042686185993339055,0.03210330972422158,0.002270278791365897,0.08783873976100764,0.011965112515756753,0.00448126017288062,-0.004041879427093952,0.15969168964926617,NaN,NaN,NaN
0.004385187850430171,-0.01708522991448104,0.009638241241033761,0.08977379279835951,0.006894756359504799,0.004514140308349738,-0.0031000364555737285,0.5672091022889987,NaN,NaN,NaN
0.00588336334129712,0.014737196824701636,0.005108239693870552,0.08794974844754666,0.008432528434845193,0.004464819699723326,-0.0012392225411421258,0.2885326645277022,NaN,NaN,NaN
0.008346757168712792,0.018993581875892382,0.0064491417646680635,0.09693287350732582,-0.0005368761061108796,0.004547019362751092,-0.0026470056612055252,0.7066094871972108,0.005792567044291486,0.008612168726975233,0.06676116774274243
0.004909326135133384,0.01622088797691655,0.0023052484283724514,0.09227023303953796,0.01094619490428082,0.0028852744776871365,-0.002216223664963834,0.1672045833454998,NaN,NaN,NaN
0.003896202239833656,-0.010488467992050067,0.0072587598391195204,0.09445864335096932,-0.0029629739299782865,0.0025723601724797936,-0.001690980958372456,0.6098292042388263,NaN,NaN,NaN
0.007880184935865607,0.01614178098802109,0.003223298199836265,0.09754062539267228,0.001851087297745062,0.002605303131748801,-0.0019298370895166166,0.34449097542365603,NaN,NaN,NaN
0.010369198725616912,0.015286292172830495,0.006534990900840441,0.09841722911879902,0.010990421439182812,0.0034614393755532467,7.107427461843299e-5,0.33771563956341044,0.005792567044291486,0.01740186779203201,0.12576445467796749
0.000831204563698883,-0.01815326687910447,0.007020348769326688,0.09960933330848842,0.02471972643853033,0.003987928364351944,0.0011651586796144649,-1.2983300013558186,NaN,NaN,NaN
0.009961446529482153,0.046489277951775584,0.0012829842985416992,0.09907117402700383,-0.00710889227783772,0.004900400940455756,0.0007492952142243332,-1.9702786808161008,NaN,NaN,NaN
-0.004097675163115667,-0.020797444459883088,0.0015268692531430691,0.0954883900940473,0.010084441357797302,0.00637011403626086,0.0003682911510141558,-2.189455466826713,NaN,NaN,NaN
-0.0006630566558902939,-0.008970585223125672,0.0006891115306594461,0.08845194916150056,-0.0030048181188832746,0.0069770744138214595,-8.811347021371249e-5,-2.065924832260027,0.005645215684708604,0.02845690217276431,0.10157082232110293
-0.012032225781834839,-0.05768627674042738,-0.004397804729458478,0.08461693474364473,0.012208144411000665,0.0068622723242974665,0.0011301872958771504,-1.564445771094963,NaN,NaN,NaN
-0.005551280703645979,-0.009487122916485026,-0.005994657984454178,0.07147764731780981,-0.00513312786288227,0.004694961731249354,0.0005351060870333775,-0.36248093800883385,NaN,NaN,NaN
-0.01121116044312599,-0.03297845309298443,-0.0045175714993751295,0.0560859050750917,-0.006312799231754058,0.0015670782381003966,-0.0015372431342372643,1.169612092704849,NaN,NaN,NaN
-0.005332039730353578,-0.06200115840635957,0.008030416025242147,0.04132285413876957,0.0027586090613458502,-0.0004878272290166439,-0.0023277650276371624,0.831588724740695,-0.004128296142271504,0.009566139703210297,-0.1244430279820481
0.00172048645034527,0.018375790557738178,-0.005747960845076207,0.029658367479762582,-0.0021041694432906333,-0.0038723452701622026,-0.0023242250705772342,1.0281247127257505,NaN,NaN,NaN
0.0016816326035680052,0.005151701922950546,-0.002908466674020317,0.028530386475257075,0.0021609437092769235,-0.004867535267707771,-0.0019753533878123612,1.0802918005394044,NaN,NaN,NaN
-0.0023363948267027933,-0.01226575730088354,-0.0009518437584373554,0.02151904819715078,-0.0029032621410183435,-0.004826049238122231,-0.0006779479965228312,1.0612463503989433,NaN,NaN,NaN
-0.002532975053246801,-0.011939415455887404,-0.0023680147016745604,0.01997192572747597,-0.0071028071528102706,-0.004850940649342017,0.00032492110283382017,1.228675584810988,-0.003235837359251925,-0.000977931145057398,0.025068265444072146
-0.0003912536592187831,-0.0028211757528629044,-0.0029807803821281023,0.01154982737367316,-0.0021367690476363954,-0.005589667831159403,-0.0005842472873222697,1.4102848907543262,NaN,NaN,NaN
0.00014042961293080254,-0.004435854063708623,0.003526315053594374,0.0051899822733014744,0.010543016958888537,-0.006071379411518552,-0.0019493871605666506,0.8365177117069775,NaN,NaN,NaN
0.007807370821428116,0.02462744946596461,0.006195297481715344,0.003263507239624097,0.005897648026245091,-0.006079686818818372,0.0002437093590311086,0.5610836864476738,NaN,NaN,NaN
0.0035583556148146445,0.022686518199082947,-0.0009431798781956782,0.004917867528150488,0.004554344622435185,-0.006653064653115352,0.0006107098436308085,-0.10357196963006388,-0.001156525753114035,0.0021489505367632278,-0.05328939407399602
0.000914867448297706,-0.009144020604892068,0.0014924203182979032,0.006194066901974438,-0.01253174323984466,-0.006702939135678039,0.001648904785646544,-0.24457731887663403,NaN,NaN,NaN
0.0035135949645190723,0.028196875308647215,-0.00230343319004276,0.004154375438170987,0.0075068210615471635,-0.006686314031770647,0.002576043108606641,-0.10486938766664444,NaN,NaN,NaN
0.0038666194356762208,0.00494518662056097,0.003947703582443694,0.006654535368012304,0.008843613529990756,-0.006669689204252741,0.0008618655699883966,0.5956937196840233,NaN,NaN,NaN
0.00536798418916694,0.009851474480778487,0.0035625574538983504,0.009338348919414763,-0.0073158429944410915,-0.0056145782574197655,0.0022617663658930816,0.3687622413150873,0.005645215684708604,0.020943366004228636,0.0778110039293276
0.002283330251834791,0.016997784715027983,-0.0013272110650340632,0.008912514704360497,-0.005095394778960222,-0.004328351081774417,0.002500469144256102,0.08078809000786968,NaN,NaN,NaN
-0.002360996183965248,-0.023773922331508338,0.003387767720376765,0.01123447482829576,-0.004004995919160235,-0.00303549393642544,0.0017108661388583364,-0.36848973272248564,NaN,NaN,NaN
0.002682552067587928,0.0023888113741241546,0.0006612474721971115,0.010625232212908564,0.0009085702221920916,-0.0018601138719619445,0.0036153521301550036,0.09153757137517271,NaN,NaN,NaN
0.0012415502453035788,0.020754686714210088,-0.00572316895855738,0.014291247132260487,-0.0059551988399052964,-0.0005787036495395331,0.0027226123223245587,0.14492200784757614,0.006528998331716496,0.04768603630646906,0.050581598866473065
0.0039002296247347846,0.003958114293262748,0.003318673868268583,0.02201224925680023,0.008360914760923373,0.0007093179295002035,0.0015984860592704216,-0.7726970404514146,NaN,NaN,NaN
-0.005119997322683879,-0.016328147642288307,-0.002343126491982296,0.02144083546252773,-0.010305299861884543,0.0018885487624341057,0.0032313411172520297,-2.2416948026778787,NaN,NaN,NaN
-0.004256285506473624,-0.014340201642462537,-0.0010684138471880114,0.022509882607066878,-0.007627824006744142,0.003000534017599737,0.0015003686450326022,-2.8111700769415098,NaN,NaN,NaN
-0.00513527876135479,-0.029246786169864883,0.0020554328209062764,0.024418539474158507,0.008716935412332951,0.0038398813509299343,-0.0018924042271015289,-3.0529796775509492,0.0077061615047313015,0.06407238384108516,0.0336452392047879
-0.004730025659161597,-0.01694174725065435,-0.0012686701605980413,0.021153373255363483,0.009828276804179092,0.0038398813509299343,0.004001816950093762,-3.007499607294129,NaN,NaN,NaN
-0.0012988191398506498,-0.0008546335884576216,-0.004756845965916724,0.022665868509120557,-0.010889341498276129,0.00386455737529459,0.0014674777140138325,-2.8312539216821033,NaN,NaN,NaN
-0.0030741241792216056,-0.021955756790220896,-0.0007148770376697935,0.017317559939167282,-0.004238700618841771,0.0038481067600413203,-1.0354132528433285e-5,-2.04977489977683,NaN,NaN,NaN
-0.0013074859272104288,-0.02190686961902434,-0.0033853962552215858,0.012073323763169164,0.004417634208962764,0.003412066818456313,-0.0014183772381707975,-0.7136629699267338,0.014009781293030932,0.05773178288831071,0.032957852719234904
-0.008666789905439799,-0.03806438227553689,-0.008682520774049386,0.005947709158786729,0.002446870025178054,0.001987441982560347,-0.0017667326890197892,0.647140535135013,NaN,NaN,NaN
-0.001356809707773422,-0.027275652752332583,-0.0045212619719861916,-0.0025767969770713606,-0.006485202983751232,-0.0012812091435101466,-0.0006285149674331685,1.98896117979203,NaN,NaN,NaN
-0.01174328470095022,-0.030420016065279235,-0.014994489539599122,-0.016269857906277885,-0.0005038438842620186,-0.003988399749580979,0.002044210071201747,3.0272944067736516,NaN,NaN,NaN
-0.03854582350303938,-0.11196450745045984,-0.016266611479153738,-0.044789507896558334,0.007349677546100355,-0.004353230107512995,-0.003043430085836362,1.6515543943771007,0.028661526680719307,0.046997410088507,-0.19990864862135815
-0.03181295465335522,-0.130902277958433,-0.009763047499506385,-0.07464423791951713,-0.029790729652102044,-0.007925641626528512,-0.006251610422707898,0.35449527463439434,NaN,NaN,NaN
-0.0129372694539598,-0.07013770864485115,-0.012128244714777338,-0.10198230850132095,0.02429923745892632,-0.007328637287755142,-0.007122936403080437,0.6553969677006943,NaN,NaN,NaN
0.0008181211474293949,-0.013202546795978,-0.0004916194950273858,-0.11698504468826876,0.0033812803327012103,-0.008645987876031259,-0.004274214799405662,1.427501297820303,NaN,NaN,NaN
0.006632814888597004,0.0789736175568576,-0.008277565491437634,-0.11957150779529169,-0.0019179279327378282,-0.009863537825112838,-0.002302534677889056,0.3099352387593495,0.03225529177905195,0.021414619547351466,0.03226999340846959
-2.0764723295719698e-5,0.01108368974903494,-0.001392298062018106,-0.11777143826433978,-0.015933274939150543,-0.01022454348352074,-0.00259322724566342,0.16356795405375735,NaN,NaN,NaN
0.0043225818479777234,0.0409401528586608,0.0017688088210757943,-0.11266869390005763,0.00371977027352165,-0.010416204411359573,-0.0005875783339270406,0.6646837333182427,NaN,NaN,NaN
0.0010748530531239243,0.0332404493397087,-4.8972530700332195e-5,-0.11041365740839026,-0.0005406963028633358,-0.010435126415481277,-0.0024258669635843326,0.8892846841008346,NaN,NaN,NaN
-0.004024535533880836,-0.013046771621481502,-0.0010422577545948566,-0.10805155793875887,-0.0058722578118136255,-0.010929614683732044,0.00032733350502915995,1.5042594968956315,0.04918676262545002,0.05431842196811776,0.03942022711386883
-0.006589798023745942,-0.029002731082319336,-0.0033265202637341243,-0.10890806709010192,0.010459828083795194,-0.011557629361146175,-0.0003560809109794498,1.922100734185733,NaN,NaN,NaN
9.896820395892576e-5,0.029875018391266814,-0.0061255989609557485,-0.10152623881449685,-0.01865181954005565,-0.011773166830402011,0.001130200733576104,0.8269389210771214,NaN,NaN,NaN
-0.00824875313884933,-0.005786592439439365,-0.004105673984800752,-0.10135088622924648,-0.001538582030993951,-0.011969176755744701,0.0005429728685022901,0.23000157483898764,NaN,NaN,NaN
0.005903052620576986,0.06407781938528333,-0.005420922875910207,-0.09450164056927868,-0.019416821977031675,-0.012506877902895423,-0.004275667983182529,0.7790112763768136,0.06082866422310801,0.0631690414128987,-0.025964510510325667
0.0009093726029261052,0.011715991715127482,5.0424539849956707e-5,-0.08960614139928058,0.014491042147070133,-0.012854226746027252,0.0003920115610521087,0.30823432197072353,NaN,NaN,NaN
-0.0050094688511459606,0.012006016238886185,-0.0053821132542409625,-0.09064707677858408,-0.002415829011535937,-0.012745784641486109,-0.0013412318859684184,-0.01795778554486116,NaN,NaN,NaN
-0.00823597247415654,-0.007554424060519883,-0.005110242192139715,-0.0875010997578256,-0.008842862338148193,-0.012204634902294367,1.3002267339957269e-5,0.08469415883221298,NaN,NaN,NaN
-0.006389005838532981,-0.018719015472581382,-0.0031507187762528158,-0.08427285380715421,0.017105273093036676,-0.012361448590597604,-0.0004640589090804774,-0.3973659692167182,0.07261226213550576,0.09233731206578633,0.1420148677792552
0.001498443014685812,0.028873307665601353,-0.0006524908190893366,-0.07999649858220348,-0.022667322165070298,-0.012690723778339621,-0.0014962721156283713,-0.5511072823818601,NaN,NaN,NaN
-0.0044501757707415945,0.0027836814026231827,-0.0042558193122358215,-0.07851244099119192,0.0012968019068502787,-0.012714953764927903,-0.0033099988924167427,NaN,NaN,NaN,NaN
0.00024136932099038007,0.029461906236309496,-0.003061020246227876,-0.07700470623978983,-0.010398620540660718,-0.012331611376853648,-0.0005718259072208902,NaN,NaN,NaN,NaN
-0.0013400422124718713,-0.0005917321323449919,0.0016677405015720556,-0.07664260256230726,-0.0005896550704370088,-0.01335936660711851,-0.00018683985269802791,NaN,0.07701270928032744,0.07774819388964183,-0.12729852790736196
-0.006059619566694664,-0.019999439364588603,-0.003505859660204315,-0.07511353344994642,0.01168370520821466,-0.014190883590892798,-0.001675008273245026,NaN,NaN,NaN,NaN
0.005156728421027644,0.030130667035582967,0.0024781642817851765,-0.06719849539156897,-0.014354257406831727,-0.015497007345249267,0.0001810341654396204,NaN,NaN,NaN,NaN
0.0038649144628794974,0.012614036567646801,0.0027541389900790567,-0.06160351980628764,-0.0021356598118787815,-0.016523327349376865,-0.0013589040810366264,NaN,NaN,NaN,NaN
0.0002600625817927738,-0.006926692936432678,0.004390069087136482,-0.05391833158309556,0.006428051899461471,-0.01632891583674568,-0.004469344368067851,NaN,0.07660098896983847,0.09277610101534528,-0.06330857982684135
0.0016319297052180704,0.024125573371686734,0.0005957102286139535,-0.05125433962355874,0.008752393222333597,-0.015872778249231775,-0.006008892562364209,NaN,NaN,NaN,NaN
-0.0019122634244361902,-0.00613745897184882,-0.0001860207248277415,-0.05098359668708419,-0.00022062227831025046,-0.014246635636064788,0.00026785200477146345,NaN,NaN,NaN,NaN
-0.001511337790873547,-0.007910674912946737,-1.1039105968314866e-5,-0.05205555780679916,0.00017240040249945658,-0.012890521566003019,-0.0028139420099179795,NaN,NaN,NaN,NaN
-0.005817444716064614,-0.01606511217374608,-0.0029521305730332084,-0.04724864329629863,-0.005222337082349277,-0.011653631564187977,-0.005481842016623339,NaN,0.07412710095716912,0.09101978881854578,-0.24309595461184053
-0.0017665861918463432,-0.014359016089454902,0.000517962100154222,-0.047079416791937945,-0.00210846170635955,-0.009424917971164624,-0.006332797249040744,NaN,NaN,NaN,NaN
-0.005022805358126504,-0.0143065423543023,-0.002041109720378166,-0.04680062220678671,-0.006529374360380331,-0.008291911504926235,0.0013159149470787675,NaN,NaN,NaN,NaN
-0.00037532020178977603,-0.005762574081857442,-4.21734251346631e-5,-0.04436543749884869,-0.0014800007404374188,-0.008258608699161776,-0.0029075344242281524,NaN,NaN,NaN,NaN
0.0010419685921589806,0.01708277921667277,-0.0018178158248381773,-0.04572532672262142,0.002505719302931464,-0.008200331457656721,-0.0006360998642167097,NaN,0.06819236543735457,0.08683614294980069,-0.21105520128367017
-0.002032087707771758,-0.012673687621028952,0.0007159912450470859,-0.0445995511095596,0.001577113665836283,-0.008067139086052904,-0.00037751293360539437,NaN,NaN,NaN,NaN
-0.0003773019914945618,0.0056297472539634675,-0.001984384185248579,-0.04060342608992418,0.00019803657746504015,-0.007443036213645426,-0.002848804754531819,NaN,NaN,NaN,NaN
-0.00031790359563489516,0.0065463855158993545,-0.00017034887165610219,-0.04044513839406161,0.004186633403248756,-0.006819322602706501,-0.0003365178886769009,NaN,NaN,NaN,NaN
0.005178874541221333,0.008671854112329834,0.003965656975713515,-0.036430735421673965,0.0038670314202143177,-0.006312322246919695,0.0006698562111820301,NaN,0.04862226924325741,0.08992052521439231,-0.04447284682273356
0.0020196829749507973,0.0051296799465871835,0.00031301258790041725,-0.03331395149525562,-0.003235626701038903,-0.006187689394369429,0.0008790260485225694,NaN,NaN,NaN,NaN
-0.0032654359759691897,-0.010089073143586992,-0.0015513266170564602,-0.03048132391917857,-0.005377993297691728,-0.005581364493633004,0.0015834617545340997,NaN,NaN,NaN,NaN
0.0027433364865838573,0.020021523501410052,-0.0022780822902127365,-0.028467353057552103,0.0021989329837675416,-0.004859237924102224,-0.0011528688849582018,NaN,NaN,NaN,NaN
-0.004690649307842477,-0.00925559259519827,-0.0037553069697654276,-0.027730652426954272,-0.0041324465062922925,-0.0043946965259400285,-0.0011616452626450162,NaN,0.046361103780120205,0.0980266053110278,NaN
-0.003155744322692179,-0.002688053564418714,-0.005695479639743574,-0.029879002968168145,0.016681036648609333,-0.0036568512492874726,-0.0020116303268553175,NaN,NaN,NaN,NaN
0.0019802923183973465,-0.002888972601025065,0.0011220684665854894,-0.029409759106473032,-0.007695723344232394,-0.0032011514729797233,-0.0005111040111451352,NaN,NaN,NaN,NaN
0.002826907631132457,0.0006047133528133009,0.003267215439290226,-0.02881589817845054,-0.005859466629389201,-0.0032177187360683483,-0.002357052233196554,NaN,NaN,NaN,NaN
-0.0035515911425954127,-0.021722161887169925,-0.00043104824130266867,-0.033210554978013285,0.010606633219672281,-0.0037314400784017997,-0.0022996974442801126,NaN,0.0462196110313875,0.09496716236517522,NaN
